text,label
يلا ميل شمال هلق.,2
يلا لف شمال على مهلك.,2
يلا انعطف يسار على مهلك. هلق,2
يلا انعطف يسار على مهلك. يلا,2
يلا لف شمال على مهلك.,2
يلا لف شمال على مهلك. يلا,2
يلا اتجه يسارا على مهلك. يلا,2
يلا لف شمال على مهلك. بسرعة,2
يلا اترك يمين وروح يسار على مهلك.,2
يلا اتجه يسارا على مهلك.,2
يلا اتجه يسارا على مهلك. هلق,2
يلا انعطف يسار على مهلك.,2
يلا روح شمال على مهلك.,2
يلا خذ يسار على مهلك. هلق,2
يا روبوت ميل شمال هلق.,2
يا روبوت ميل شمال هلق. هلق,2
يا روبوت ميل شمال هلق. من فضلك,2
يا روبوت ميل شمال هلق.,2
يا روبوت ميل شمال هلق. بسرعة,2
يا روبوت ميل شمال هلق. يلا,2
يلا ميل شمال كتير.,2
يلا ميل شمال كتير. من فضلك,2
يلا ميل شمال كتير. بسرعة,2
يلا ميل شمال كتير. هلق,2
يلا ميل شمال كتير.,2
لو سمحت لف شمال على مهلك.,2
لو سمحت انعطف يسار على مهلك. هلق,2
لو سمحت لف شمال على مهلك.,2
لو سمحت اتجه يسارا على مهلك.,2
لو سمحت روح شمال على مهلك.,2
لو سمحت اترك يمين وروح يسار على مهلك.,2
لو سمحت خذ يسار على مهلك.,2
لو سمحت اتجه يسارا على مهلك. بسرعة,2
لو سمحت انعطف يسار على مهلك. بسرعة,2
لو سمحت انعطف يسار على مهلك.,2
لو سمحت انعطف شمال شوي.,2
لو سمحت انعطف شمال شوي. يلا,2
لو سمحت انعطف شمال شوي.,2
لو سمحت انعطف شمال شوي. بسرعة,2
لو سمحت انعطف شمال شوي. هلق,2
يلا ميل شمال شوي.,2
يلا ميل شمال شوي. بسرعة,2
يلا ميل شمال شوي. هلق,2
يلا ميل شمال شوي.,2
ارجوك لف شمال كتير.,2
ارجوك انعطف يسار كتير.,2
ارجوك اترك يمين وروح يسار كتير. يلا,2
ارجوك انعطف يسار كتير. يلا,2
ارجوك لف شمال كتير.,2
ارجوك خذ يسار كتير.,2
ارجوك اتجه يسارا كتير. هلق,2
ارجوك انعطف يسار كتير. بسرعة,2
ارجوك اتجه يسارا كتير.,2
ارجوك روح شمال كتير. من فضلك,2
ارجوك اترك يمين وروح يسار كتير.,2
يا روبوت اتجه شمال هلق.,2
يا روبوت اتجه شمال هلق. بسرعة,2
يا روبوت اتجه شمال هلق. يلا,2
يا روبوت اتجه شمال هلق.,2
يا روبوت اتجه شمال هلق. من فضلك,2
لو سمحت انعطف شمال هلق.,2
لو سمحت انعطف شمال هلق. هلق,2
لو سمحت انعطف شمال هلق.,2
لو سمحت انعطف شمال هلق. من فضلك,2
لو سمحت انعطف شمال هلق. يلا,2
يا روبوت ميل شمال شوي.,2
يا روبوت ميل شمال شوي. يلا,2
يا روبوت ميل شمال شوي.,2
يا روبوت ميل شمال شوي. من فضلك,2
يا روبوت ميل شمال شوي. بسرعة,2
يا روبوت ميل شمال شوي. هلق,2
يلا انعطف شمال كتير.,2
يلا انعطف شمال كتير.,2
يلا انعطف شمال كتير. بسرعة,2
يلا انعطف شمال كتير. من فضلك,2
ارجوك اتجه شمال هلق.,2
ارجوك اتجه شمال هلق.,2
ارجوك اتجه شمال هلق. بسرعة,2
ارجوك اتجه شمال هلق. من فضلك,2
ارجوك اتجه شمال هلق. هلق,2
لو سمحت اتجه شمال هلق.,2
لو سمحت اتجه شمال هلق. بسرعة,2
لو سمحت اتجه شمال هلق. من فضلك,2
لو سمحت اتجه شمال هلق.,2
لو سمحت اتجه شمال هلق. يلا,2
يا روبوت اتجه شمال شوي.,2
يا روبوت اتجه شمال شوي. من فضلك,2
يا روبوت اتجه شمال شوي. هلق,2
يا روبوت اتجه شمال شوي.,2
يا روبوت اتجه شمال شوي. يلا,2
يا روبوت لف شمال هلق.,2
يا روبوت لف شمال هلق. بسرعة,2
يا روبوت انعطف يسار هلق. يلا,2
يا روبوت اترك يمين وروح يسار هلق. يلا,2
يا روبوت انعطف يسار هلق.,2
يا روبوت انعطف يسار هلق. هلق,2
يا روبوت اتجه يسارا هلق. بسرعة,2
يا روبوت روح شمال هلق.,2
يا روبوت اترك يمين وروح يسار هلق.,2
يا روبوت روح شمال هلق. هلق,2
يا روبوت لف شمال هلق.,2
يا روبوت خذ يسار هلق.,2
يا روبوت روح شمال هلق. يلا,2
يا روبوت لف شمال هلق. هلق,2
لو سمحت انعطف شمال كتير.,2
لو سمحت انعطف شمال كتير. يلا,2
لو سمحت انعطف شمال كتير. من فضلك,2
لو سمحت انعطف شمال كتير.,2
لو سمحت انعطف شمال كتير. بسرعة,2
ارجوك اتجه شمال شوي.,2
ارجوك اتجه شمال شوي.,2
ارجوك اتجه شمال شوي. من فضلك,2
ارجوك اتجه شمال شوي. بسرعة,2
ارجوك اتجه شمال شوي. هلق,2
ارجوك اتجه شمال شوي. يلا,2
ارجوك ميل شمال كتير.,2
ارجوك ميل شمال كتير. من فضلك,2
ارجوك ميل شمال كتير.,2
ارجوك ميل شمال كتير. يلا,2
ارجوك ميل شمال كتير. بسرعة,2
يا روبوت اتجه شمال على مهلك.,2
يا روبوت اتجه شمال على مهلك. يلا,2
يا روبوت اتجه شمال على مهلك.,2
يا روبوت اتجه شمال على مهلك. من فضلك,2
ارجوك انعطف شمال هلق.,2
ارجوك انعطف شمال هلق. من فضلك,2
ارجوك انعطف شمال هلق. بسرعة,2
ارجوك انعطف شمال هلق. يلا,2
ارجوك انعطف شمال هلق.,2
ارجوك انعطف شمال هلق. هلق,2
يلا لف شمال شوي.,2
يلا روح شمال شوي. يلا,2
يلا روح شمال شوي.,2
يلا اتجه يسارا شوي.,2
يلا اترك يمين وروح يسار شوي. هلق,2
يلا انعطف يسار شوي.,2
يلا اتجه يسارا شوي. بسرعة,2
يلا اتجه يسارا شوي. هلق,2
يلا خذ يسار شوي. هلق,2
يلا لف شمال شوي.,2
يلا خذ يسار شوي.,2
يلا اتجه شمال شوي.,2
يلا اتجه شمال شوي. من فضلك,2
يلا اتجه شمال شوي. هلق,2
يلا اتجه شمال شوي. بسرعة,2
يلا اتجه شمال شوي. يلا,2
يلا اتجه شمال شوي.,2
يا روبوت انعطف شمال على مهلك.,2
يا روبوت انعطف شمال على مهلك.,2
يا روبوت انعطف شمال على مهلك. من فضلك,2
يا روبوت انعطف شمال على مهلك. يلا,2
يا روبوت انعطف شمال على مهلك. هلق,2
Kindly shift to your right as instructed.,3
Kindly shift to your right as instructed. please,3
Kindly shift to your right as instructed.,3
Kindly shift to your right as instructed. quickly,3
"Robot, angle right when possible.",3
"Robot, angle right when possible. please",3
"Robot, angle right when possible. now",3
"Robot, angle right when possible. quickly",3
"Robot, angle right when possible.",3
"Robot, angle right when possible. right away",3
Could you shift to your right when possible.,3
Could you shift to your right when possible. quickly,3
Could you shift to your right when possible. now,3
Could you shift to your right when possible.,3
Could you shift to your right when possible. right away,3
Could you shift to your right when possible. please,3
Kindly angle right as instructed.,3
Kindly angle right as instructed. now,3
Kindly angle right as instructed.,3
Kindly angle right as instructed. please,3
Kindly angle right as instructed. right away,3
Kindly angle right as instructed. quickly,3
Kindly rotate slightly right when possible.,3
Kindly rotate slightly right when possible. now,3
Kindly rotate slightly right when possible. please,3
Kindly rotate slightly right when possible. quickly,3
Kindly rotate slightly right when possible.,3
Kindly rotate slightly right when possible. right away,3
Could you angle right as instructed.,3
Could you angle right as instructed. please,3
Could you angle right as instructed. quickly,3
Could you angle right as instructed.,3
I want you to shift to your right a little bit.,3
I want you to shift to your right a little bit. please,3
I want you to shift to your right a little bit. right away,3
I want you to shift to your right a little bit. quickly,3
I want you to shift to your right a little bit.,3
Kindly turn right right away.,3
Kindly rotate right right away. please,3
Kindly move right right away. quickly,3
Kindly turn to the right right away.,3
Kindly go right right away.,3
Kindly turn right right away.,3
Kindly turn to the right right away. quickly,3
Kindly rotate right right away.,3
Kindly shift right right away.,3
Kindly head right right away.,3
Kindly turn right right away. quickly,3
Kindly turn right when possible.,3
Kindly rotate right when possible. now,3
Kindly turn right when possible.,3
Kindly shift right when possible.,3
Kindly go right when possible.,3
Kindly head right when possible.,3
Kindly turn to the right when possible.,3
Kindly turn to the right when possible. right away,3
Kindly move right when possible.,3
Kindly turn to the right when possible. please,3
Kindly turn right when possible. quickly,3
Kindly rotate right when possible.,3
Kindly angle right when possible.,3
Kindly angle right when possible.,3
Kindly angle right when possible. right away,3
Kindly angle right when possible. please,3
"Robot, look right gently.",3
"Robot, look right gently. quickly",3
"Robot, look right gently. please",3
"Robot, look right gently. now",3
"Robot, look right gently.",3
Could you turn right when possible.,3
Could you move right when possible.,3
Could you go right when possible. quickly,3
Could you rotate right when possible.,3
Could you shift right when possible. please,3
Could you shift right when possible. quickly,3
Could you shift right when possible.,3
Could you head right when possible.,3
Could you rotate right when possible. please,3
Could you move right when possible. please,3
Could you head right when possible. now,3
Could you turn right when possible. please,3
Could you turn right when possible.,3
Could you go right when possible.,3
"Robot, look right when possible.",3
"Robot, look right when possible. please",3
"Robot, look right when possible. right away",3
"Robot, look right when possible.",3
"Robot, look right when possible. quickly",3
"Robot, look right when possible. now",3
I want you to turn right gently.,3
I want you to turn right gently. please,3
I want you to turn to the right gently.,3
I want you to turn to the right gently. quickly,3
I want you to shift right gently.,3
I want you to turn right gently.,3
I want you to go right gently. please,3
I want you to head right gently.,3
I want you to rotate right gently.,3
I want you to move right gently. please,3
I want you to move right gently.,3
Kindly turn right a little bit.,3
Kindly shift right a little bit.,3
Kindly head right a little bit.,3
Kindly rotate right a little bit.,3
Kindly turn right a little bit. right away,3
Kindly rotate right a little bit. please,3
Kindly shift right a little bit. right away,3
Kindly turn right a little bit. please,3
Kindly rotate right a little bit. right away,3
Kindly move right a little bit.,3
Kindly turn to the right a little bit.,3
Kindly turn right a little bit.,3
Kindly go right a little bit.,3
I want you to shift to your right when possible.,3
I want you to shift to your right when possible. quickly,3
I want you to shift to your right when possible. right away,3
I want you to shift to your right when possible.,3
I want you to shift to your right when possible. now,3
Please look right a little bit.,3
Please look right a little bit.,3
Please look right a little bit. quickly,3
Please look right a little bit. right away,3
Please look right a little bit. please,3
Please look right a little bit. now,3
Could you look right when possible.,3
Could you look right when possible.,3
Could you look right when possible. please,3
Could you look right when possible. right away,3
"Robot, shift to your right as instructed.",3
"Robot, shift to your right as instructed. now",3
"Robot, shift to your right as instructed. right away",3
"Robot, shift to your right as instructed. please",3
"Robot, shift to your right as instructed. quickly",3
"Robot, shift to your right as instructed.",3
Could you look right as instructed.,3
Could you look right as instructed.,3
Could you look right as instructed. right away,3
Could you look right as instructed. please,3
Please angle right a little bit.,3
Please angle right a little bit. right away,3
Please angle right a little bit. please,3
Please angle right a little bit. now,3
Please angle right a little bit.,3
Please turn right right away.,3
Please rotate right right away.,3
Please turn right right away.,3
Please turn to the right right away.,3
Please turn to the right right away. right away,3
Please move right right away. now,3
Please shift right right away.,3
Please go right right away.,3
Please move right right away. right away,3
Please shift right right away. please,3
Please rotate right right away. right away,3
Please move right right away.,3
Please rotate slightly right right away.,3
Please rotate slightly right right away. please,3
Please rotate slightly right right away. quickly,3
Please rotate slightly right right away.,3
Please rotate slightly right right away. now,3
"Robot, shift to your right a little bit.",3
"Robot, shift to your right a little bit.",3
"Robot, shift to your right a little bit. right away",3
"Robot, shift to your right a little bit. quickly",3
"Robot, shift to your right a little bit. now",3
"Robot, shift to your right a little bit. please",3
"Robot, turn right a little bit.",3
"Robot, head right a little bit.",3
"Robot, head right a little bit. quickly",3
"Robot, shift right a little bit.",3
"Robot, turn right a little bit. right away",3
"Robot, turn to the right a little bit.",3
"Robot, turn right a little bit. please",3
"Robot, head right a little bit. now",3
"Robot, turn right a little bit. quickly",3
"Robot, shift right a little bit. now",3
"Robot, move right a little bit.",3
"Robot, rotate right a little bit.",3
Kindly shift to your right right away.,3
Kindly shift to your right right away.,3
Kindly shift to your right right away. please,3
Kindly shift to your right right away. quickly,3
Kindly shift to your right right away. right away,3
Kindly shift to your right right away. now,3
Please angle right right away.,3
Please angle right right away.,3
Please angle right right away. please,3
Please angle right right away. quickly,3
Please angle right right away. right away,3
Please angle right right away. now,3
Please angle right as instructed.,3
Please angle right as instructed. now,3
Please angle right as instructed. quickly,3
Please angle right as instructed.,3
Please angle right as instructed. right away,3
Please look right right away.,3
Please look right right away. right away,3
Please look right right away. quickly,3
Please look right right away.,3
Please look right right away. now,3
Please look right right away. please,3
Could you rotate slightly right when possible.,3
Could you rotate slightly right when possible. right away,3
Could you rotate slightly right when possible. now,3
Could you rotate slightly right when possible.,3
Kindly look right a little bit.,3
Kindly look right a little bit. right away,3
Kindly look right a little bit. please,3
Kindly look right a little bit.,3
Kindly look right a little bit. quickly,3
Could you angle right gently.,3
Could you angle right gently. right away,3
Could you angle right gently.,3
"Robot, shift to your right right away.",3
"Robot, shift to your right right away.",3
"Robot, shift to your right right away. quickly",3
"Robot, shift to your right right away. right away",3
"Robot, shift to your right right away. now",3
"Robot, shift to your right right away. please",3
Please turn right gently.,3
Please turn right gently.,3
Please shift right gently. please,3
Please go right gently.,3
Please rotate right gently. now,3
Please move right gently.,3
Please turn right gently. right away,3
Please turn to the right gently. please,3
Please head right gently.,3
Please turn to the right gently.,3
Please rotate right gently.,3
Please shift right gently.,3
Kindly look right gently.,3
Kindly look right gently. please,3
Kindly look right gently. right away,3
Kindly look right gently.,3
Please turn right as instructed.,3
Please shift right as instructed.,3
Please move right as instructed.,3
Please go right as instructed.,3
Please move right as instructed. please,3
Please head right as instructed.,3
Please rotate right as instructed.,3
Please turn right as instructed. quickly,3
Please turn right as instructed.,3
Please rotate right as instructed. right away,3
Please turn to the right as instructed.,3
Please move right as instructed. right away,3
"Robot, turn right as instructed.",3
"Robot, turn right as instructed.",3
"Robot, go right as instructed. quickly",3
"Robot, turn to the right as instructed.",3
"Robot, rotate right as instructed.",3
"Robot, shift right as instructed. now",3
"Robot, go right as instructed.",3
"Robot, move right as instructed.",3
"Robot, head right as instructed.",3
"Robot, head right as instructed. quickly",3
"Robot, rotate right as instructed. now",3
"Robot, turn right as instructed. now",3
"Robot, move right as instructed. please",3
Kindly rotate slightly right as instructed.,3
Kindly rotate slightly right as instructed.,3
Kindly rotate slightly right as instructed. please,3
Kindly rotate slightly right as instructed. now,3
Kindly rotate slightly right as instructed. right away,3
Kindly rotate slightly right as instructed. quickly,3
"Robot, angle right as instructed.",3
"Robot, angle right as instructed. please",3
"Robot, angle right as instructed. now",3
"Robot, angle right as instructed. right away",3
"Robot, angle right as instructed. quickly",3
"Robot, angle right as instructed.",3
"Robot, rotate slightly right when possible.",3
"Robot, rotate slightly right when possible.",3
"Robot, rotate slightly right when possible. please",3
"Robot, rotate slightly right when possible. right away",3
"Robot, rotate slightly right when possible. now",3
Could you rotate slightly right as instructed.,3
Could you rotate slightly right as instructed. quickly,3
Could you rotate slightly right as instructed.,3
Could you rotate slightly right as instructed. now,3
Could you rotate slightly right as instructed. right away,3
Could you rotate slightly right as instructed. please,3
Kindly shift to your right gently.,3
Kindly shift to your right gently. right away,3
Kindly shift to your right gently. quickly,3
Kindly shift to your right gently.,3
Kindly shift to your right gently. now,3
Kindly shift to your right gently. please,3
Could you angle right a little bit.,3
Could you angle right a little bit. quickly,3
Could you angle right a little bit. right away,3
Could you angle right a little bit.,3
Could you angle right a little bit. please,3
Could you angle right a little bit. now,3
Kindly rotate slightly right right away.,3
Kindly rotate slightly right right away. please,3
Kindly rotate slightly right right away. now,3
Kindly rotate slightly right right away. right away,3
Kindly rotate slightly right right away.,3
Kindly rotate slightly right right away. quickly,3
I want you to look right as instructed.,3
I want you to look right as instructed. please,3
I want you to look right as instructed. quickly,3
I want you to look right as instructed.,3
I want you to look right as instructed. right away,3
I want you to look right as instructed. now,3
Please shift to your right when possible.,3
Please shift to your right when possible. please,3
Please shift to your right when possible.,3
Please shift to your right when possible. quickly,3
Kindly look right right away.,3
Kindly look right right away. quickly,3
Kindly look right right away. now,3
Kindly look right right away.,3
Could you rotate slightly right a little bit.,3
Could you rotate slightly right a little bit. now,3
Could you rotate slightly right a little bit.,3
Could you rotate slightly right a little bit. please,3
Could you rotate slightly right a little bit. quickly,3
I want you to turn right when possible.,3
I want you to turn right when possible. now,3
I want you to shift right when possible. please,3
I want you to rotate right when possible. now,3
I want you to turn right when possible.,3
I want you to shift right when possible.,3
I want you to move right when possible.,3
I want you to turn to the right when possible.,3
I want you to head right when possible. right away,3
I want you to go right when possible. now,3
I want you to rotate right when possible.,3
I want you to shift right when possible. right away,3
I want you to head right when possible.,3
I want you to rotate right when possible. quickly,3
I want you to head right when possible. quickly,3
Kindly angle right a little bit.,3
Kindly angle right a little bit.,3
Kindly angle right a little bit. quickly,3
Kindly angle right a little bit. now,3
Kindly angle right a little bit. please,3
Please shift to your right as instructed.,3
Please shift to your right as instructed. now,3
Please shift to your right as instructed. please,3
Please shift to your right as instructed.,3
I want you to shift to your right gently.,3
I want you to shift to your right gently. right away,3
I want you to shift to your right gently.,3
I want you to shift to your right gently. quickly,3
I want you to shift to your right gently. please,3
I want you to shift to your right gently. now,3
Kindly turn right as instructed.,3
Kindly rotate right as instructed. now,3
Kindly turn to the right as instructed.,3
Kindly shift right as instructed. quickly,3
Kindly shift right as instructed.,3
Kindly go right as instructed. right away,3
Kindly turn right as instructed.,3
Kindly go right as instructed.,3
Kindly turn to the right as instructed. quickly,3
Kindly turn right as instructed. please,3
Kindly move right as instructed.,3
Kindly move right as instructed. right away,3
Could you shift to your right right away.,3
Could you shift to your right right away. now,3
Could you shift to your right right away.,3
Could you shift to your right right away. quickly,3
Could you shift to your right right away. please,3
Kindly angle right right away.,3
Kindly angle right right away. now,3
Kindly angle right right away.,3
Kindly angle right right away. quickly,3
Please angle right gently.,3
Please angle right gently. quickly,3
Please angle right gently. now,3
Please angle right gently.,3
Please angle right gently. please,3
I want you to look right right away.,3
I want you to look right right away.,3
I want you to look right right away. quickly,3
I want you to look right right away. now,3
I want you to look right right away. right away,3
Kindly look right as instructed.,3
Kindly look right as instructed.,3
Kindly look right as instructed. right away,3
Kindly look right as instructed. quickly,3
Kindly look right as instructed. now,3
"Robot, shift to your right when possible.",3
"Robot, shift to your right when possible. now",3
"Robot, shift to your right when possible. quickly",3
"Robot, shift to your right when possible. please",3
"Robot, shift to your right when possible.",3
"Robot, shift to your right when possible. right away",3
Could you shift to your right a little bit.,3
Could you shift to your right a little bit. quickly,3
Could you shift to your right a little bit. right away,3
Could you shift to your right a little bit.,3
"Robot, shift to your right gently.",3
"Robot, shift to your right gently. please",3
"Robot, shift to your right gently. right away",3
"Robot, shift to your right gently.",3
"Robot, shift to your right gently. now",3
Please shift to your right gently.,3
Please shift to your right gently. please,3
Please shift to your right gently. quickly,3
Please shift to your right gently. right away,3
Please shift to your right gently.,3
Please turn right a little bit.,3
Please turn to the right a little bit.,3
Please shift right a little bit.,3
Please go right a little bit. please,3
Please move right a little bit. now,3
Please go right a little bit. now,3
Please rotate right a little bit.,3
Please turn right a little bit.,3
Please shift right a little bit. now,3
Please turn right a little bit. now,3
Please head right a little bit. right away,3
Please head right a little bit.,3
Please move right a little bit.,3
Please shift to your right right away.,3
Please shift to your right right away.,3
Please shift to your right right away. now,3
Please shift to your right right away. right away,3
Please shift to your right right away. please,3
Please shift to your right right away. quickly,3
Kindly shift to your right a little bit.,3
Kindly shift to your right a little bit. quickly,3
Kindly shift to your right a little bit.,3
Kindly shift to your right a little bit. now,3
Kindly shift to your right a little bit. right away,3
Please rotate slightly right gently.,3
Please rotate slightly right gently. now,3
Please rotate slightly right gently. please,3
Please rotate slightly right gently.,3
Please rotate slightly right gently. right away,3
Please rotate slightly right gently. quickly,3
"Robot, angle right a little bit.",3
"Robot, angle right a little bit. right away",3
"Robot, angle right a little bit. quickly",3
"Robot, angle right a little bit.",3
"Robot, angle right a little bit. now",3
"Robot, angle right a little bit. please",3
"Robot, rotate slightly right a little bit.",3
"Robot, rotate slightly right a little bit.",3
"Robot, rotate slightly right a little bit. right away",3
"Robot, rotate slightly right a little bit. now",3
"Robot, angle right gently.",3
"Robot, angle right gently. right away",3
"Robot, angle right gently. now",3
"Robot, angle right gently.",3
"Robot, look right as instructed.",3
"Robot, look right as instructed. please",3
"Robot, look right as instructed. now",3
"Robot, look right as instructed.",3
I want you to rotate slightly right as instructed.,3
I want you to rotate slightly right as instructed. please,3
I want you to rotate slightly right as instructed.,3
I want you to rotate slightly right as instructed. now,3
I want you to rotate slightly right as instructed. quickly,3
I want you to rotate slightly right as instructed. right away,3
Could you shift to your right gently.,3
Could you shift to your right gently. right away,3
Could you shift to your right gently. please,3
Could you shift to your right gently. quickly,3
Could you shift to your right gently.,3
Please look right as instructed.,3
Please look right as instructed. quickly,3
Please look right as instructed. now,3
Please look right as instructed. right away,3
Please look right as instructed. please,3
Please look right as instructed.,3
"Robot, rotate slightly right right away.",3
"Robot, rotate slightly right right away. right away",3
"Robot, rotate slightly right right away. quickly",3
"Robot, rotate slightly right right away.",3
"Robot, rotate slightly right right away. now",3
Could you turn right a little bit.,3
Could you turn to the right a little bit. quickly,3
Could you shift right a little bit.,3
Could you go right a little bit. quickly,3
Could you move right a little bit. now,3
Could you rotate right a little bit. please,3
Could you turn right a little bit. quickly,3
Could you turn to the right a little bit.,3
Could you turn right a little bit.,3
Could you head right a little bit. please,3
Could you turn right a little bit. right away,3
Could you go right a little bit.,3
Could you move right a little bit.,3
Could you shift to your right as instructed.,3
Could you shift to your right as instructed. quickly,3
Could you shift to your right as instructed. please,3
Could you shift to your right as instructed.,3
Could you shift to your right as instructed. now,3
Please look right when possible.,3
Please look right when possible. right away,3
Please look right when possible. please,3
Please look right when possible. now,3
Please look right when possible.,3
I want you to look right when possible.,3
I want you to look right when possible. now,3
I want you to look right when possible. quickly,3
I want you to look right when possible. right away,3
I want you to look right when possible.,3
I want you to look right when possible. please,3
I want you to rotate slightly right gently.,3
I want you to rotate slightly right gently. right away,3
I want you to rotate slightly right gently.,3
I want you to rotate slightly right gently. quickly,3
I want you to rotate slightly right gently. please,3
I want you to rotate slightly right gently. now,3
Could you look right a little bit.,3
Could you look right a little bit. please,3
Could you look right a little bit.,3
Could you look right a little bit. right away,3
Could you look right a little bit. quickly,3
Kindly rotate slightly right gently.,3
Kindly rotate slightly right gently. now,3
Kindly rotate slightly right gently. quickly,3
Kindly rotate slightly right gently.,3
Kindly rotate slightly right gently. please,3
I want you to look right a little bit.,3
I want you to look right a little bit. please,3
I want you to look right a little bit.,3
I want you to look right a little bit. now,3
I want you to look right a little bit. right away,3
"Robot, turn right right away.",3
"Robot, turn right right away. now",3
"Robot, go right right away. now",3
"Robot, rotate right right away. now",3
"Robot, turn to the right right away. quickly",3
"Robot, turn to the right right away.",3
"Robot, shift right right away.",3
"Robot, turn right right away.",3
"Robot, turn right right away. please",3
"Robot, head right right away. now",3
"Robot, rotate right right away.",3
"Robot, turn right right away. right away",3
"Robot, head right right away. please",3
"Robot, move right right away. right away",3
"Robot, go right right away.",3
"Robot, go right right away. quickly",3
Could you angle right right away.,3
Could you angle right right away. right away,3
Could you angle right right away.,3
Could you angle right right away. please,3
Could you angle right right away. now,3
Kindly shift to your right when possible.,3
Kindly shift to your right when possible.,3
Kindly shift to your right when possible. now,3
Kindly shift to your right when possible. right away,3
Kindly shift to your right when possible. please,3
I want you to angle right gently.,3
I want you to angle right gently. right away,3
I want you to angle right gently. quickly,3
I want you to angle right gently. now,3
I want you to angle right gently. please,3
I want you to angle right gently.,3
Could you rotate slightly right gently.,3
Could you rotate slightly right gently. quickly,3
Could you rotate slightly right gently. now,3
Could you rotate slightly right gently.,3
Please turn right when possible.,3
Please go right when possible.,3
Please turn right when possible.,3
Please rotate right when possible. quickly,3
Please move right when possible. right away,3
Please rotate right when possible.,3
Please move right when possible. quickly,3
Please move right when possible.,3
Please turn right when possible. right away,3
Please shift right when possible.,3
Please head right when possible. now,3
Please move right when possible. now,3
Please head right when possible.,3
Please go right when possible. right away,3
Please rotate slightly right as instructed.,3
Please rotate slightly right as instructed.,3
Please rotate slightly right as instructed. now,3
Please rotate slightly right as instructed. quickly,3
Please rotate slightly right as instructed. right away,3
Please rotate slightly right as instructed. please,3
"Robot, turn right when possible.",3
"Robot, shift right when possible.",3
"Robot, head right when possible.",3
"Robot, head right when possible. quickly",3
"Robot, go right when possible. now",3
"Robot, move right when possible.",3
"Robot, go right when possible.",3
"Robot, turn to the right when possible.",3
"Robot, shift right when possible. please",3
"Robot, turn right when possible.",3
"Robot, move right when possible. right away",3
"Robot, rotate right when possible.",3
Kindly look right when possible.,3
Kindly look right when possible.,3
Kindly look right when possible. quickly,3
Kindly look right when possible. right away,3
Kindly look right when possible. now,3
I want you to shift to your right right away.,3
I want you to shift to your right right away. now,3
I want you to shift to your right right away. quickly,3
I want you to shift to your right right away. right away,3
I want you to shift to your right right away.,3
I want you to rotate slightly right a little bit.,3
I want you to rotate slightly right a little bit. right away,3
I want you to rotate slightly right a little bit. now,3
I want you to rotate slightly right a little bit. please,3
I want you to rotate slightly right a little bit. quickly,3
I want you to rotate slightly right a little bit.,3
Could you turn right gently.,3
Could you turn right gently.,3
Could you go right gently. right away,3
Could you head right gently. please,3
Could you turn to the right gently.,3
Could you rotate right gently.,3
Could you go right gently. please,3
Could you turn right gently. quickly,3
Could you shift right gently.,3
Could you turn to the right gently. please,3
Could you go right gently.,3
Could you head right gently.,3
Could you look right right away.,3
Could you look right right away.,3
Could you look right right away. quickly,3
Could you look right right away. now,3
Could you look right right away. please,3
I want you to turn right right away.,3
I want you to rotate right right away.,3
I want you to rotate right right away. now,3
I want you to turn to the right right away. quickly,3
I want you to go right right away.,3
I want you to turn right right away. please,3
I want you to head right right away. please,3
I want you to turn right right away.,3
I want you to turn to the right right away. right away,3
I want you to head right right away.,3
I want you to rotate right right away. right away,3
I want you to go right right away. now,3
I want you to turn right right away. quickly,3
I want you to head right right away. quickly,3
I want you to turn to the right right away.,3
I want you to turn right right away. now,3
I want you to turn to the right right away. please,3
I want you to rotate right right away. quickly,3
"Robot, angle right right away.",3
"Robot, angle right right away.",3
"Robot, angle right right away. quickly",3
"Robot, angle right right away. now",3
"Robot, angle right right away. right away",3
Kindly turn right gently.,3
Kindly turn right gently. quickly,3
Kindly rotate right gently.,3
Kindly go right gently. please,3
Kindly turn right gently. please,3
Kindly turn to the right gently.,3
Kindly move right gently.,3
Kindly shift right gently. now,3
Kindly head right gently. right away,3
Kindly go right gently. now,3
Kindly go right gently.,3
Kindly turn right gently.,3
Kindly head right gently.,3
I want you to shift to your right as instructed.,3
I want you to shift to your right as instructed. right away,3
I want you to shift to your right as instructed.,3
I want you to shift to your right as instructed. now,3
I want you to shift to your right as instructed. quickly,3
Please rotate slightly right a little bit.,3
Please rotate slightly right a little bit.,3
Please rotate slightly right a little bit. please,3
Please rotate slightly right a little bit. quickly,3
Please rotate slightly right a little bit. right away,3
Please rotate slightly right a little bit. now,3
I want you to turn right a little bit.,3
I want you to turn right a little bit.,3
I want you to turn to the right a little bit.,3
I want you to shift right a little bit.,3
I want you to move right a little bit.,3
I want you to move right a little bit. now,3
I want you to head right a little bit.,3
I want you to go right a little bit.,3
I want you to rotate right a little bit.,3
Kindly angle right gently.,3
Kindly angle right gently.,3
Kindly angle right gently. please,3
Kindly angle right gently. right away,3
Please look right gently.,3
Please look right gently. quickly,3
Please look right gently.,3
Please look right gently. right away,3
Please look right gently. now,3
Could you look right gently.,3
Could you look right gently. right away,3
Could you look right gently.,3
Could you look right gently. please,3
Could you look right gently. quickly,3
I want you to rotate slightly right right away.,3
I want you to rotate slightly right right away. now,3
I want you to rotate slightly right right away.,3
Kindly rotate slightly right a little bit.,3
Kindly rotate slightly right a little bit. now,3
